,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,is_outside,tagged_sequence
2571,/html/body/document/type/sequence/filename/description/text/div[197]/p[2]/font,"Statement/Prospectus, the Form F-4, the Form F-6 or the Parent Circular or (if applicable) the Parent Prospectus unless it consults with the other party in advance and, to the extent permitted by the SEC or the FCA, as applicable, allows the other party to participate.  Parent shall advise the Company, promptly after receipt of notice thereof, of the time of effectiveness of the Form F-4 and the Form F-6, and the issuance of any stop order relating thereto or the suspension of the qualification of Parent ADSs or the Parent Ordinary Shares represented thereby for offering or sale in any jurisdiction, and each of the Company and Parent shall use its reasonable best efforts to have any such stop order or suspension lifted, reversed or otherwise terminated.",2571,,,,,,,,,,,,1,o
2572,/html/body/document/type/sequence/filename/description/text/div[197]/p[4]/font[1],(c),2572,,,,,,,,,,,,1,o
2573,/html/body/document/type/sequence/filename/description/text/div[197]/p[4],"Each of the Company and Parent shall use its reasonable best efforts to take any other action required to be taken by it under the 1933 Act, the 1934 Act, the Listing Rules, the DGCL, the CA 2006 and the rules of Nasdaq in connection with the filing and distribution of the Proxy Statement/Prospectus, the Form F-4, the Form F-6, a Parent Prospectus (if required) and the Parent Circular, and the solicitation of proxies from the stockholders of the Company and the shareholders of Parent.  Subject to",2573,,,,,,,,,,,,1,o
2574,/html/body/document/type/sequence/filename/description/text/div[197]/p[4]/u[1],Section 6.02,2574,,,,,,,,,,,,1,o
2575,/html/body/document/type/sequence/filename/description/text/div[197]/p[4],", the Proxy Statement/Prospectus shall include the Company Board Recommendation, and, subject to",2575,,,,,,,,,,,,1,o
2576,/html/body/document/type/sequence/filename/description/text/div[197]/p[4]/u[2],Section 7.02,2576,,,,,,,,,,,,1,o
2577,/html/body/document/type/sequence/filename/description/text/div[197]/p[4],", the Parent Circular shall include the Parent Board Recommendation.",2577,,,,,,,,,,,,1,o
2578,/html/body/document/type/sequence/filename/description/text/div[197]/p[6]/font[1],(d),2578,,,,,,,,,,,,1,o
2579,/html/body/document/type/sequence/filename/description/text/div[197]/p[6],"Parent shall use its reasonable best efforts to take, or cause to be taken, all actions, and to do or cause to be done all things, necessary, proper or advisable under Applicable Law and the rules and policies of Nasdaq and the SEC to enable the listing of the Parent ADSs being registered pursuant to the Form F-4 on Nasdaq no later than the First Effective Time, subject to official notice of issuance.  Parent shall also use its reasonable best efforts to obtain all necessary state securities law or “blue sky” permits and approvals required to carry out the transactions contemplated by this Agreement.",2579,,,,,,,,,,,,1,o
2580,/html/body/document/type/sequence/filename/description/text/div[197]/p[8]/font[1],(e),2580,,,,,,,,,,,,1,o
2581,/html/body/document/type/sequence/filename/description/text/div[197]/p[8],"Each of the Company and Parent shall, on request, furnish to the other all information, documents, submissions or comfort concerning itself, its Subsidiaries, directors, officers and (to the extent reasonably available to the applicable party) stockholders or shareholders (including the Required Information) and such other matters as may be reasonably necessary or advisable in connection with any statement, Filing, notice or application made by or on behalf of the Company, Parent or any of their respective Subsidiaries, to the SEC, the FCA or Nasdaq in connection with the Mergers and the other transactions contemplated by this Agreement, including the Proxy Statement/Prospectus, the Form F-4, the Form F-6, any Parent Prospectus (if required) and the Parent Circular, in each case having due regard to the planned timing of publication of such document, the requirements of the CA 2006, the FSMA, the Listing Rules, the Prospectus Regulation Rules, the FCA, the Admission and Disclosure Standards of the LSE and any other Applicable Law, and reasonable and customary requirements of the Parent’s sponsor;",2581,,,,,,,,,,,,1,o
2582,/html/body/document/type/sequence/filename/description/text/div[197]/p[8]/u,provided,2582,,,,,,,,,,,,1,o
2583,/html/body/document/type/sequence/filename/description/text/div[197]/p[8],", that neither party shall use any such information for any purposes other than those contemplated by this Agreement unless such party obtains the prior written consent of the other.  In addition, each of the Company and Parent shall (i) use its reasonable best efforts to promptly provide information concerning it necessary to enable the Company and Parent to prepare required pro forma financial statements, working capital reports and related footnotes in connection with the preparation of the Proxy Statement/Prospectus, and Form F-4, the Parent Circular and (if required) a Parent Prospectus, (ii) assist with due diligence and, in the case of the Company, provide such information as Parent may reasonably request to enable Parent to prepare verification materials in relation to the preparation of the Parent Circular and (if",2583,,,,,,,,,,,,1,o
2584,/html/body/document/type/sequence/filename/description/text/div[197]/p[10],94,2584,,,,,,,,,,,,1,o
2586,/html/body/document/type/sequence/filename/description/text/div[199]/p[2]/font,"required) a Parent Prospectus and (iii) enter into any agreement or execute any letter (including representation letters and letters of comfort) or other document which is customary and/or necessary in connection with the preparation of the Proxy Statement/Prospectus, Form F-4, a Parent Prospectus (if required) and the Parent Circular and, in each case, any amendment or supplement thereto or where such documents, information, and/or submissions are ancillary to the preparation of the Proxy Statement/Prospectus, the Form F-4, the Parent Circular or (if required) a Parent Prospectus.  In addition, in relation to any Parent Prospectus, the Company shall use its reasonable best efforts to cause each of the Designated Directors to provide responsibility letters and duly completed director and officer questionnaires in a reasonable and customary form provided by the Parent’s sponsor.",2586,,,,,,,,,,,,1,o
2587,/html/body/document/type/sequence/filename/description/text/div[199]/p[4]/font[1],(f),2587,,,,,,,,,,,,1,o
2588,/html/body/document/type/sequence/filename/description/text/div[199]/p[4],"If at any time prior to the latter of the Company Approval Time and the Parent Approval Time, any information relating to the Company or Parent, or any of their respective Affiliates, officers or directors, should be discovered by the Company or Parent that (i) should be set forth in an amendment or supplement to the Proxy Statement/Prospectus, or the Form F-4 or the Form F-6 so that such documents would not include any misstatement of a material fact or omit to state any material fact necessary to make the statements therein, in light of the circumstances under which they were made, not misleading, (ii) constitutes a material change or material new matter that would require a supplement to the Parent Circular under Applicable Law or the Listing Rules, the party that discovers such information shall promptly notify the other party hereto, and each party shall use reasonable best efforts to, and reasonably cooperate with the other to, promptly prepare and file with the SEC or submit to the FCA, as applicable, an appropriate amendment or supplement describing such information and, to the extent required under Applicable Law, disseminate such amendment or supplement to the stockholders of the Company and/or the shareholders of Parent, or (iii) constitutes a material change or material new matter that would require a supplement to any Parent Prospectus under Applicable Law or the Prospectus Regulation Rules, the party that discovers such information shall promptly notify the other party hereto, and each party shall use reasonable best efforts to, and reasonably cooperate with the other to, promptly prepare and file with the SEC or submit to the FCA, as applicable, an appropriate amendment or supplement describing such information and, to the extent required under Applicable Law, disseminate such amendment or supplement to the stockholders of the Company or the shareholders of Parent, as the case may be, or make available such amendment or supplement in accordance with the Prospectus Regulation Rules.",2588,,,,,,,,,,,,1,o
2589,/html/body/document/type/sequence/filename/description/text/div[199]/p[6]/font[1],Section 8.04,2589,,,,,,,,,,,,1,o
2590,/html/body/document/type/sequence/filename/description/text/div[199]/p[6]/u,Company Stockholder Meeting; Parent Shareholder Meeting,2590,,,,,,,,,,,,1,o
